sku_id,week_start,forecast_units,lower_bound,upper_bound
SKU-012,2026-10-19,11.886162453555649,8.185828125436675,15.586496781674622
SKU-012,2026-10-26,11.559192210410636,8.06375700446183,15.054627416359441
SKU-013,2026-09-07,75.76809687460171,8.140093244448622,143.3961005047548
SKU-013,2026-09-14,55.80686078557079,6.836726516407886,104.7769950547337
SKU-013,2026-09-21,54.95122693156422,19.773852824607758,90.12860103852069
SKU-013,2026-09-28,54.59466031046085,20.2976517452951,88.8916688756266
SKU-013,2026-10-05,65.74058766693663,52.31141871541724,79.16975661845603
SKU-013,2026-10-12,58.65246839317947,51.72105609282539,65.58388069353354
SKU-013,2026-10-19,54.47269883865066,47.75218437276743,61.193213304533884
SKU-013,2026-10-26,52.64752266279795,45.77990567004581,59.51513965555009
SKU-014,2026-09-07,62.56473805159884,14.034463995088501,111.09501210810917
SKU-014,2026-09-14,58.92870624780717,13.930022078052659,103.92739041756168
SKU-014,2026-09-21,69.76799480123644,25.159312478476814,114.37667712399607
SKU-014,2026-09-28,50.361110206112066,19.435042208982722,81.28717820324141
SKU-014,2026-10-05,64.50177636813447,54.01814706102058,74.98540567524837
SKU-014,2026-10-12,61.15788608261357,50.37853306717477,71.93723909805237
SKU-014,2026-10-19,61.12810979860158,50.48045638527995,71.7757632119232
SKU-014,2026-10-26,57.81929198225463,49.82008222007321,65.81850174443605
SKU-015,2026-09-07,25.56339872837643,0.0,55.00507836796221
SKU-015,2026-09-14,34.73623793279046,18.41415529972381,51.05832056585711
SKU-015,2026-09-21,33.09036118852726,16.093509706447012,50.087212670607514
SKU-015,2026-09-28,34.36607932883237,15.997008904455459,52.735149753209285
SKU-015,2026-10-05,27.80696668761391,22.21007801774251,33.40385535748531
SKU-015,2026-10-12,24.173906207919998,20.007786151925565,28.34002626391443
SKU-015,2026-10-19,22.553467939363006,16.40133762620316,28.705598252522854
SKU-015,2026-10-26,22.71201807312981,15.901205169403806,29.52283097685581
SKU-016,2026-08-31,47.28721436210829,11.022562150898537,83.55186657331804
SKU-016,2026-09-07,30.75023357205183,0.0,80.48161873503828
SKU-016,2026-09-14,63.9242961240918,18.616316870291293,109.23227537789231
SKU-016,2026-09-21,62.67351190525381,36.57489339045256,88.77213042005506
SKU-016,2026-09-28,63.385757199073154,43.16292486012202,83.60858953802429
SKU-016,2026-10-05,69.29830135125412,48.12805403867447,90.46854866383379
SKU-016,2026-10-12,88.41025301250312,84.4756518576014,92.34485416740483
SKU-016,2026-10-19,51.25938445874057,35.64737629455817,66.87139262292297
SKU-017,2026-08-31,3.8082780863789014,0.0,10.71276032619964
SKU-017,2026-09-07,4.3021513682050125,0.0,11.077218726679515
SKU-017,2026-09-14,3.4723560746996065,1.4822895821683615,5.462422567230852
SKU-017,2026-09-21,3.4723560746996065,1.56211885909772,5.382593290301493
SKU-017,2026-09-28,3.4723560746996065,2.96275349894979,3.981958650449423
SKU-017,2026-10-05,3.9494739730009174,3.410506119913583,4.488441826088252
SKU-017,2026-10-12,3.0491407328110087,2.7392435674141273,3.35903789820789
SKU-017,2026-10-19,3.0491407328110087,2.5712392597127693,3.527042205909248
SKU-018,2026-09-07,45.99045240614601,8.785991988072482,83.19491282421954
SKU-018,2026-09-14,44.62591450388233,21.379804408963277,67.87202459880137
SKU-018,2026-09-21,48.08251659362243,26.11850768021033,70.04652550703453
SKU-018,2026-09-28,48.309003313600236,28.585483115020217,68.03252351218026
SKU-018,2026-10-05,45.50757297340155,43.22102874736499,47.79411719943811
SKU-018,2026-10-12,45.114199487178354,42.71829852443649,47.510100449920216
SKU-018,2026-10-19,45.049983724570424,42.87297828706939,47.22698916207146
SKU-018,2026-10-26,47.61018543525565,45.589208653867814,49.63116221664349
SKU-019,2026-09-07,16.861457916716013,1.1830491964408587,32.539866636991164
SKU-019,2026-09-14,14.888462264637486,6.027448321832148,23.749476207442825
SKU-019,2026-09-21,14.923503959732527,6.917052767249494,22.92995515221556
SKU-019,2026-09-28,14.937374236924587,6.693384074409478,23.181364399439694
SKU-019,2026-10-05,12.864734368289499,11.601129698862252,14.128339037716746
SKU-019,2026-10-12,12.052487040856692,10.719592517521136,13.385381564192247
SKU-019,2026-10-19,11.461196412584231,9.557923869889981,13.36446895527848
SKU-019,2026-10-26,10.930860797228506,8.957864963161459,12.903856631295554
SKU-020,2026-08-31,36.58772580083741,22.78385406135794,50.39159754031688
SKU-020,2026-09-07,40.547689382506874,27.4202403229489,53.67513844206485
SKU-020,2026-09-14,44.710881099302526,33.77352116400534,55.648241034599714
SKU-020,2026-09-21,43.67781543826706,37.592977757452715,49.762653119081406
SKU-020,2026-09-28,43.588691897483024,38.843298204576946,48.3340855903891
SKU-020,2026-10-05,42.68443081843449,40.35121869958672,45.01764293728227
SKU-020,2026-10-12,48.11393169009727,47.03712141913635,49.19074196105819
SKU-020,2026-10-19,39.488330612579205,36.318552382881236,42.65810884227717
SKU-021,2026-09-07,9.064213664471088,0.8912781453323255,17.23714918360985
SKU-021,2026-09-14,9.671497052027506,1.8512953625562814,17.49169874149873
SKU-021,2026-09-21,7.145408444483246,0.9195504804645438,13.371266408501949
SKU-021,2026-09-28,6.85750849718503,1.7099702429625188,12.00504675140754
SKU-021,2026-10-05,7.845080040591854,6.034847566312535,9.655312514871172
SKU-021,2026-10-12,6.296969359909608,4.654521646058038,7.939417073761177
SKU-021,2026-10-19,5.773716037481734,4.937001707897235,6.6104303670662325
SKU-021,2026-10-26,5.773716037481734,4.622453985879782,6.924978089083685
SKU-022,2026-09-07,55.49802870176611,1.2849075962625065,109.71114980726972
SKU-022,2026-09-14,54.293675872525014,1.299291837163949,107.28805990788608
SKU-022,2026-09-21,46.37949152214437,5.738915965878384,87.02006707841036
SKU-022,2026-09-28,54.342034822745624,26.524464449868375,82.15960519562287
SKU-022,2026-10-05,60.4426523644086,54.98291435280774,65.90239037600946
SKU-022,2026-10-12,47.369013212636595,39.87990843107493,54.85811799419826
SKU-022,2026-10-19,41.15579936767183,32.61341503487772,49.69818370046595
SKU-022,2026-10-26,42.85433268976574,31.977883632989354,53.73078174654213
SKU-023,2026-08-31,4.16870262071648,0.9211073565248347,7.416297884908125
SKU-023,2026-09-07,4.21659030003945,2.4285141393432594,6.004666460735641
SKU-023,2026-09-14,3.861178365214725,3.2823586977500336,4.439998032679416
SKU-023,2026-09-21,3.861178365214725,3.230901322600517,4.491455407828933
SKU-023,2026-09-28,3.861178365214725,3.611283460149672,4.111073270279778
SKU-023,2026-10-05,4.338296263516036,4.1074494402412425,4.56914308679083
SKU-023,2026-10-12,4.338296263516036,4.028399098119154,4.6481934289129185
SKU-023,2026-10-19,4.338296263516036,3.980457839790053,4.6961346872420195
SKU-024,2026-08-31,21.651399070290072,12.816984828247762,30.485813312332382
SKU-024,2026-09-07,25.049178476876126,16.120944474133104,33.97741247961915
SKU-024,2026-09-14,23.887165154783006,19.598537870373843,28.17579243919217
SKU-024,2026-09-21,22.359620730536644,19.899160039342682,24.820081421730606
SKU-024,2026-09-28,22.28621306490926,20.303228077727496,24.26919805209102
SKU-024,2026-10-05,21.64773267986148,19.924371966379464,23.371093393343497
SKU-024,2026-10-12,21.21097859859879,19.976816745456688,22.44514045174089
SKU-024,2026-10-19,20.327147536874875,19.61701074714527,21.037284326604482
SKU-025,2026-09-07,49.58654863751068,0.0,106.319475584743
SKU-025,2026-09-14,50.813763655264445,0.0,103.93730151151274
SKU-025,2026-09-21,39.371413660882155,15.70179109936506,63.04103622239925
SKU-025,2026-09-28,39.23014982680141,15.795699267043037,62.66460038655978
SKU-025,2026-10-05,47.389245512406134,39.18850501203964,55.58998601277263
SKU-025,2026-10-12,41.64188547806014,34.069937769600045,49.21383318652023
SKU-025,2026-10-19,43.15439328690932,38.195309519956666,48.11347705386197
SKU-025,2026-10-26,43.530084394031114,39.07656193386395,47.98360685419828
SKU-026,2026-09-07,37.99550357918099,4.706992047422773,71.28401511093921
SKU-026,2026-09-14,41.20398840821531,13.885437813039857,68.52253900339076
SKU-026,2026-09-21,35.909207906217055,12.248484051187404,59.56993176124671
SKU-026,2026-09-28,33.78013275818266,15.137669110842495,52.422596405522825
SKU-026,2026-10-05,38.97957190320382,34.869981652965166,43.08916215344247
SKU-026,2026-10-12,37.998088687227245,33.737411602819165,42.258765771635325
SKU-026,2026-10-19,36.916946246716705,33.91431893024541,39.919573563188
SKU-026,2026-10-26,36.938668205919264,34.00858796905834,39.86874844278019
SKU-027,2026-09-07,23.031257469222602,0.899902449703351,45.16261248874186
SKU-027,2026-09-14,20.03522945528282,3.706561040979384,36.36389786958625
SKU-027,2026-09-21,21.04806995678012,9.181903017946759,32.914236895613485
SKU-027,2026-09-28,19.788988844277974,9.674891459248165,29.90308622930778
SKU-027,2026-10-05,22.1040218745678,20.188462264078407,24.01958148505719
SKU-027,2026-10-12,20.153056256754525,18.778995667243123,21.527116846265926
SKU-027,2026-10-19,21.054174021442133,19.712556342921616,22.39579169996265
SKU-027,2026-10-26,20.262427140231708,18.920101184660414,21.604753095803
SKU-028,2026-09-07,7.187759909311904,0.7360159590299338,13.639503859593873
SKU-028,2026-09-14,6.77780077598149,3.103805014095718,10.451796537867262
SKU-028,2026-09-21,7.346615723792118,3.1947771116459736,11.498454335938263
SKU-028,2026-09-28,7.5642443685126555,4.234476958240579,10.894011778784732
SKU-028,2026-10-05,5.867113263225265,5.435545705432036,6.298680821018495
SKU-028,2026-10-12,4.692699075938415,3.7085159188226022,5.6768822330542275
SKU-028,2026-10-19,4.692699075938415,2.942415414390187,6.442982737486643
SKU-028,2026-10-26,4.800123504123875,3.036016679801576,6.5642303284461745
SKU-029,2026-08-31,8.434360909945655,4.395487304594777,12.473234515296532
SKU-029,2026-09-07,8.820474199908665,4.725886323998393,12.915062075818938
SKU-029,2026-09-14,7.587473278412454,6.568573482201221,8.606373074623686
SKU-029,2026-09-21,7.798630474528736,7.105273929239361,8.49198701981811
SKU-029,2026-09-28,6.532661188152112,5.794044586684872,7.271277789619352
SKU-029,2026-10-05,6.381809855552147,5.163294201762393,7.600325509341901
SKU-029,2026-10-12,6.013969542900048,5.0769455221244595,6.950993563675636
SKU-029,2026-10-19,6.013969542900048,5.0061904666425665,7.021748619157529
SKU-030,2026-09-07,11.519264420394073,1.6616848493228868,21.376843991465257
SKU-030,2026-09-14,11.501962951673669,1.8641039744389385,21.139821928908397
SKU-030,2026-09-21,11.121832903472702,5.494166997665289,16.749498809280116
SKU-030,2026-09-28,9.640713978833013,4.840684103993133,14.440743853672892
SKU-030,2026-10-05,10.945046509515697,9.789847899908164,12.10024511912323
SKU-030,2026-10-12,10.849789064752033,9.799444083616182,11.900134045887883
SKU-030,2026-10-19,10.245351985707865,9.368205066119891,11.122498905295839
SKU-030,2026-10-26,10.138594242209946,9.352638289547043,10.924550194872849
SKU-031,2026-09-07,77.22350517261825,22.536469460303394,131.91054088493308
SKU-031,2026-09-14,59.988575186103745,11.368565448989898,108.60858492321759
SKU-031,2026-09-21,55.55396827635769,17.54508483472931,93.56285171798608
SKU-031,2026-09-28,56.57337007318025,18.685691256204542,94.46104889015595
SKU-031,2026-10-05,56.48608926254456,43.35890231084753,69.61327621424158
SKU-031,2026-10-12,47.04207051021669,44.512212016354795,49.571929004078584
SKU-031,2026-10-19,48.321035391331975,42.3397770140181,54.30229376864585
SKU-031,2026-10-26,46.97682476492777,40.305958807586585,53.647690722268955
SKU-032,2026-09-07,58.47058285315705,11.604583717322974,105.33658198899113
SKU-032,2026-09-14,52.02353374307711,10.123084462717664,93.92398302343656
SKU-032,2026-09-21,53.78769394312043,13.707811947600753,93.8675759386401
SKU-032,2026-09-28,50.50127131911432,23.147720938310368,77.85482169991828
SKU-032,2026-10-05,56.699625174295726,52.211610904068195,61.187639444523256
SKU-032,2026-10-12,52.89486545775434,49.43764035660314,56.352090558905545
SKU-032,2026-10-19,49.098861933822285,45.77207844127253,52.42564542637204
SKU-032,2026-10-26,44.05779517082885,39.73677516444718,48.37881517721051
SKU-033,2026-09-07,67.00022666905691,6.622897521437281,127.37755581667655
SKU-033,2026-09-14,57.17074242541254,4.67608162508121,109.66540322574387
SKU-033,2026-09-21,51.26731337696939,21.952119694863832,80.58250705907494
SKU-033,2026-09-28,48.35602887030388,18.884018273784775,77.82803946682299
SKU-033,2026-10-05,50.30620835720057,39.615257205343546,60.99715950905759
SKU-033,2026-10-12,44.62987407503666,39.69931597817096,49.56043217190236
SKU-033,2026-10-19,44.43873802316912,40.626201319099856,48.25127472723839
SKU-033,2026-10-26,44.626400913154605,40.881708872914,48.37109295339521
SKU-034,2026-09-07,70.06774210132046,0.0,159.1695097605538
SKU-034,2026-09-14,56.436841315681576,16.898067422212662,95.97561520915049
SKU-034,2026-09-21,64.30220632137598,33.84510078743493,94.75931185531702
SKU-034,2026-09-28,62.0326403471681,30.27372932037158,93.79155137396461
SKU-034,2026-10-05,59.67415087231801,52.345480458734464,67.00282128590155
SKU-034,2026-10-12,102.34500449808746,97.97517781435324,106.71483118182168
SKU-034,2026-10-19,62.962478632688814,36.644864163209945,89.28009310216768
SKU-034,2026-10-26,66.75283672257723,40.19893878989337,93.3067346552611
SKU-035,2026-09-07,6.567046120988492,0.0,14.38829122646882
SKU-035,2026-09-14,5.644681299267432,0.0,12.014852417279688
SKU-035,2026-09-21,5.447716138305102,1.8618030434620199,9.033629233148185
SKU-035,2026-09-28,5.447716138305102,2.211188105324355,8.68424417128585
SKU-035,2026-10-05,5.959904195037657,5.26497479546551,6.654833594609804
SKU-035,2026-10-12,5.5268267120514665,5.212714294182112,5.840939129920821
SKU-035,2026-10-19,5.081407200480719,4.7621620814276335,5.400652319533804
SKU-035,2026-10-26,5.081407200480719,4.612958956116945,5.549855444844493
SKU-036,2026-09-07,61.4836762175152,6.8468067976811255,116.12054563734928
SKU-036,2026-09-14,31.77952964746824,0.0,75.73873060016464
SKU-036,2026-09-21,46.03921915119832,0.7661086103440269,91.3123296920526
SKU-036,2026-09-28,27.618399699436875,0.0,58.8042725182013
SKU-036,2026-10-05,18.24115005892468,0.0,38.18221314521125
SKU-036,2026-10-12,12.306433755739166,0.0,27.324860786088546
SKU-036,2026-10-19,11.459264830398189,0.0,30.608404061603892
SKU-036,2026-10-26,2.330278619800189,0.0,12.00381972810289
SKU-037,2026-09-07,14.629577270740194,1.8410325920052433,27.418121949475143
SKU-037,2026-09-14,15.915722715130967,3.164881835946405,28.666563594315527
SKU-037,2026-09-21,16.43291294675042,8.263399662070357,24.602426231430485
SKU-037,2026-09-28,14.707174895635196,6.4258724642268295,22.98847732704356
SKU-037,2026-10-05,12.63453502700011,11.471523660964403,13.797546393035818
SKU-037,2026-10-12,12.29882886555693,10.105930028122318,14.491727702991541
SKU-037,2026-10-19,12.219872905638592,9.71255091617409,14.727194895103095
SKU-037,2026-10-26,0.0,0.0,1.5266468384777374
SKU-038,2026-09-07,12.04915965589158,2.422536416146505,21.675782895636658
SKU-038,2026-09-14,14.504286380492045,4.871744284712612,24.13682847627148
SKU-038,2026-09-21,14.763883399448723,7.79530141633953,21.732465382557915
SKU-038,2026-09-28,14.628345592710373,7.453294961582911,21.803396223837836
SKU-038,2026-10-05,12.228735480930276,10.545377057707412,13.912093904153139
SKU-038,2026-10-12,11.932333740680072,10.365193200948031,13.499474280412112
SKU-038,2026-10-19,10.905094049040507,8.935809067357408,12.874379030723606
SKU-038,2026-10-26,10.905094049040507,8.858531328534216,12.951656769546798
SKU-039,2026-08-31,3.9110602248462043,0.013945907816230285,7.808174541876179
SKU-039,2026-09-07,4.025423097048146,0.7734657691212234,7.277380424975069
SKU-039,2026-09-14,3.646744094259292,1.4037510865048382,5.889737102013745
SKU-039,2026-09-21,3.2553622042729637,1.3856552808856664,5.125069127660261
SKU-039,2026-09-28,3.2553622042729637,2.811267652396784,3.6994567561491434
SKU-039,2026-10-05,3.8624745811428904,3.382863667754885,4.342085494530896
SKU-039,2026-10-12,3.5492814170047238,3.1577573360486895,3.940805497960758
SKU-039,2026-10-19,3.223528752370694,2.84702467341136,3.6000328313300285
SKU-040,2026-08-31,7.33234324367328,5.1138133250109234,9.550873162335636
SKU-040,2026-09-07,10.046773283928182,7.439104113300823,12.654442454555541
SKU-040,2026-09-14,9.87756004100211,7.828842751497801,11.926277330506418
SKU-040,2026-09-21,10.168510857516235,8.13190830425053,12.20511341078194
SKU-040,2026-09-28,11.714577613091205,9.954943856239165,13.474211369943244
SKU-040,2026-10-05,10.26676589497627,9.162288536226523,11.371243253726018
SKU-040,2026-10-12,10.160008151478348,9.09228480440421,11.227731498552485
SKU-040,2026-10-19,10.160008151478348,9.173231370181693,11.146784932775002
SKU-041,2026-08-31,2.3719424649333756,0.6948914818085332,4.0489934480582175
SKU-041,2026-09-07,2.3525025786883087,0.7210476893173321,3.9839574680592853
SKU-041,2026-09-14,2.3525025786883087,1.2575554626976393,3.447449694678978
SKU-041,2026-09-21,2.3525025786883087,1.4697372541485114,3.235267903228106
SKU-041,2026-09-28,2.3525025786883087,2.339876002187128,2.3651291551894893
SKU-041,2026-10-05,2.8296204769896187,2.8296204769896187,2.8296204769896187
SKU-041,2026-10-12,3.467711013690974,3.157813848294093,3.777608179087855
SKU-041,2026-10-19,2.823901967917887,2.137557484894552,3.5102464509412217
SKU-042,2026-09-07,44.40714993504549,8.266798525575211,80.54750134451577
SKU-042,2026-09-14,54.331488856763876,25.99227535278951,82.67070236073825
SKU-042,2026-09-21,47.078336005711215,18.24490860187518,75.91176340954725
SKU-042,2026-09-28,45.15286763404205,20.127305396523973,70.17842987156013
SKU-042,2026-10-05,42.23798779355377,36.34742439596377,48.12855119114377
SKU-042,2026-10-12,36.67395080634249,29.978956115905554,43.368945496779425
SKU-042,2026-10-19,37.21187319001011,31.321451622390278,43.10229475762994
SKU-042,2026-10-26,37.558323201856716,32.25558394042033,42.8610624632931
SKU-043,2026-08-31,35.40761484760651,3.1597951538659714,67.65543454134705
SKU-043,2026-09-07,48.58972119972338,1.9356492838490098,95.24379311559775
SKU-043,2026-09-14,63.75768580774783,24.115848079592062,103.3995235359036
SKU-043,2026-09-21,56.28050986407497,40.920508324395,71.64051140375494
SKU-043,2026-09-28,55.25366386923296,39.529149943054804,70.97817779541111
SKU-043,2026-10-05,55.185951866816595,47.11774625962266,63.254157474010526
SKU-043,2026-10-12,64.58064223906273,59.22511932867902,69.93616514944642
SKU-043,2026-10-19,56.0589284025722,50.172479631385556,61.94537717375884
SKU-044,2026-09-07,14.392990918057308,1.5605369438558032,27.225444892258814
SKU-044,2026-09-14,0.0,0.0,7.8453109055372305
SKU-044,2026-09-21,0.0,0.0,9.295695705007542
SKU-044,2026-09-28,0.0,0.0,8.999239022747371
SKU-044,2026-10-05,0.0,0.0,9.348521828607254
SKU-044,2026-10-12,0.0,0.0,0.0
SKU-044,2026-10-19,0.0,0.0,0.0
SKU-044,2026-10-26,0.0,0.0,0.0
SKU-045,2026-08-31,7.570973858493325,0.0,16.998327675975727
SKU-045,2026-09-07,9.878520842360427,0.32006210816251723,19.436979576558336
SKU-045,2026-09-14,10.368447510387037,1.0351076597057123,19.701787361068362
SKU-045,2026-09-21,10.292018036283505,5.9205323622912625,14.663503710275748
SKU-045,2026-09-28,11.864613692728183,10.147311730869866,13.5819156545865
SKU-045,2026-10-05,10.19547957432471,9.065927241867387,11.325031906782032
SKU-045,2026-10-12,10.088721830826787,9.058825576524098,11.118618085129475
SKU-045,2026-10-19,9.827322805817571,8.735634495219468,10.919011116415675
SKU-046,2026-09-07,7.1574079497330825,0.0,15.534273413616337
SKU-046,2026-09-14,5.741733066867994,0.0,13.305354485489246
SKU-046,2026-09-21,5.256650397831181,2.1368944409853086,8.376406354677053
SKU-046,2026-09-28,5.176927593253565,2.344311662196529,8.009543524310601
SKU-046,2026-10-05,5.946120558779775,4.754352904417766,7.137888213141784
SKU-046,2026-10-12,5.946120558779775,5.461591054216956,6.430650063342594
SKU-046,2026-10-19,5.067623564222837,4.518993365040788,5.6162537634048855
SKU-046,2026-10-26,5.067623564222837,4.447026667644234,5.688220460801439
SKU-047,2026-08-31,4.532067667974948,0.0,9.435828979458206
SKU-047,2026-09-07,7.55322748132189,3.2435055938935884,11.86294936875019
SKU-047,2026-09-14,7.688765288060243,3.492139187178598,11.885391388941889
SKU-047,2026-09-21,8.349319448888268,6.417804195825645,10.28083470195089
SKU-047,2026-09-28,0.0,0.0,2.2106567223737597
SKU-047,2026-10-05,0.0,0.0,5.127608502549792
SKU-047,2026-10-12,0.0,0.0,6.024475379979723
SKU-047,2026-10-19,0.0,0.0,5.423042060286547
SKU-048,2026-09-07,17.738012433135857,0.0,36.9473851454344
SKU-048,2026-09-14,14.339523152669642,2.7003405614668985,25.978705743872386
SKU-048,2026-09-21,13.752902312143215,3.5982480509369825,23.907556573349446
SKU-048,2026-09-28,12.819945368804575,3.2702082123209077,22.36968252528824
SKU-048,2026-10-05,12.836818478476669,10.052159653926758,15.62147730302658
